keyword,title,description,pub_date,link,original_link
강아지아토피,"펫펫펫, '굿랩 트러블 밸런스' 동물 임상으로 피부염 개선 효과 검증",펫펫펫 브랜드의 굿랩 트러블 밸런스가 강아지와 고양이가 동시에 섭취할 수 있도록 설계된 피부 영양제를 출시했다.해당 제품은 식약처로부터 아토피 피부염 개선 기능을 인정받은 특허 원료인 유기농 갈락토 올리고당을...,2024-10-15 09:28:00+09:00,http://www.kbsm.net/news/view.php?idx=449772,http://www.kbsm.net/news/view.php?idx=449772
강아지아토피,"서울시수의사회, 추계 학술대회 성료…""아시아 행사로 성장""","강아지, 고양이 임상 강의 외 나승원 나음동물의료센터 원장의 앵무새 질병 치료와 건국대 엄기동·김재환... 한국조에티스에서는 알레르기 아토피성 피부질환 치료제 아포퀠 츄어블 정을, 한국엘랑코동물약품은...",2024-10-02 15:54:00+09:00,https://n.news.naver.com/mnews/article/421/0007821154?sid=101,https://www.news1.kr/industry/general-industry/5557288
강아지아토피,"귀여움 두 배, 행복도 두 배? ‘애개 육아’의 현실은…",이를 지켜보던 갈색 털에 까만 눈망울의 강아지가 같은 베개에 머리를 얹고 스르르 눈 감는다. 그 평온함과... ‘반려견과 산 아이들이 면역력이 강해져 천식·아토피 걸릴 위험이 낮고 지능은 더 높다’는 외국의 연구...,2024-09-28 00:46:00+09:00,https://n.news.naver.com/mnews/article/023/0003861044?sid=102,https://www.chosun.com/national/weekend/2024/09/28/NCC5NBP4KNALHNDMU5224CVOMY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
강아지아토피,"그라스메디, 오가노이드사이언스와 손잡고 윤리적인 반려동물 헬스케어...",서울바이오허브 입주기업인 그라스메디는 반려동물 아토피 치료제로 국내 기업에서는 최초로 FDA 승인 신약에... 오가노이드를 활용해 강아지용 바르는 치약 '자유펫 덴탈겔'의 장내 독성 평가로 시작된 이번 협력을 통해...,2024-09-26 15:24:00+09:00,https://www.kbanker.co.kr/news/articleView.html?idxno=216551,https://www.kbanker.co.kr/news/articleView.html?idxno=216551
강아지아토피,"그라스메디-오가노이드사이언스 협약, 반려동물 제품 동물실험 대체 기...",오가노이드를 활용해 강아지용 바르는 치약 '자유펫 덴탈겔'의 장내 독성 평가로 시작된 이번 협력을 통해... 서울바이오허브 입주기업인 그라스메디는 반려동물 아토피 치료제로 국내 기업에서는 최초로 FDA 승인 신약에...,2024-09-26 11:10:00+09:00,http://www.livesnews.com/news/article.html?no=43151,http://www.livesnews.com/news/article.html?no=43151
강아지아토피,"그라스메디, 오가노이드사이언스와 업무 협약 체결...""반려동물 헬스케...","관계자는 ""서울바이오허브 입주기업인 그라스메디는 반려동물 아토피 치료제로 국내 기업에서는 첫 FDA 승인... ""라며 ""오가노이드를 활용해 강아지용 바르는 치약 '자유펫 덴탈겔'의 장내 독성 평가로 시작된 이번 협력을...",2024-09-25 16:28:00+09:00,http://www.sisunnews.co.kr/news/articleView.html?idxno=215741,http://www.sisunnews.co.kr/news/articleView.html?idxno=215741
강아지아토피,"그라스메디, 오가노이드사이언스와 동물실험 대체 기술개발 협력","그라스메디는 반려동물 아토피 치료제를 개발하고 있다. 이 제품으로 미국 식품의약국(FDA) 승인 신약에... 그라스메디는 오가노이드를 활용해 강아지용 바르는 치약의 장내 독성 평가부터 반려동물 의약외품, 의약품...",2024-09-25 14:00:00+09:00,https://it.chosun.com/news/articleView.html?idxno=2023092123935,https://it.chosun.com/news/articleView.html?idxno=2023092123935
강아지아토피,그라스메디와 오가노이드사이언스 협약,서울바이오허브 입주기업인 그라스메디는 반려동물 아토피 치료제로 FDA 승인 신약에 도전하는 기술력을... 오가노이드를 활용해 강아지용 바르는 치약 '자유펫 덴탈겔'의 장내 독성 평가로 시작된 이번 협력을 통해...,2024-09-25 11:54:00+09:00,http://www.segyebiz.com/newsView/20240925508668?OutUrl=naver,http://www.segyebiz.com/newsView/20240925508668?OutUrl=naver
강아지아토피,"그라스메디-오가노이드사이언스, 동물실험 대체 기술로 반려동물 헬스케...",서울바이오허브 입주기업인 그라스메디는 반려동물 아토피 치료제로 국내 기업에서는 최초로 FDA 승인 신약에... 오가노이드를 활용해 강아지용 바르는 치약 '자유펫 덴탈겔'의 장내 독성 평가로 시작된 이번 협력을 통해...,2024-09-25 09:38:00+09:00,https://www.enetnews.co.kr/news/articleView.html?idxno=29633,https://www.enetnews.co.kr/news/articleView.html?idxno=29633
강아지아토피,"[반려동물 건강이야기] 만두귀 부르는 이개혈종, 근본원인 다스려야 재...",강아지의 귀에 소양감이 유발하는 원인질환으로 ▲외이염 ▲아토피 ▲알레르기 ▲외상 ▲진드기 감염 등 여러 가능성을 고려할 수 있다. 드물지만 쿠싱증후군과 같이 혈관을 약하게 만드는 기저질환으로 인해 이개혈종이...,2024-09-17 07:12:00+09:00,http://www.k-health.com/news/articleView.html?idxno=74724,http://www.k-health.com/news/articleView.html?idxno=74724
강아지아토피,[스타트UP] “우리 댕댕이 아픈 곳 바로 알아요” 뒷다리 사진 1장으로 ...,김광현(28) 대표는 “진단 키트나 강아지 목에 거는 웨어러블(입는) 기기 위주로 반려동물 진단 서비스가... 회사는 내년부턴 아토피 등 피부 질환 등으로까지 대상 질병을 확대해 더 많은 사용자와 반려동물을...,2024-09-17 06:01:00+09:00,https://n.news.naver.com/mnews/article/366/0001018523?sid=101,https://biz.chosun.com/industry/business-venture/2024/09/17/KA3NQ4OYNBGFHOCDXHAMDKQOEI/?utm_source=naver&utm_medium=original&utm_campaign=biz
강아지아토피,피부 전문 이태현 수의사의 강아지 피부질환 관리법,"세균이나 곰팡이, 기생충에서 비롯한 감염성 질환은 곧바로 치료가 가능하지만 알레르기성 질환은 강아지 스스로 제어할 수 없습니다. 환경부터 식이까지 보호자의 노력이 따라줘야 하는 영역이죠. 사람이 아토피나...",2024-09-12 09:02:00+09:00,https://woman.donga.com/3/all/12/5163538/1,https://woman.donga.com/3/all/12/5163538/1
강아지아토피,[개인중심 시대의 현재와 미래] 세상에서 날 가장 잘 이해해주는 내가 ...,"강아지 '뭉치'의 생일파티. 현대화가 급속도로 진행되면서 한국의 뿌리 정신인 '공동체 의식'은 희미해지고... 면제 항목에는 진찰·투약·검사부터 구토·설사, 아토피성 피부염, 무릎뼈 탈구 수술, 스케일링 등이...",2024-09-08 21:34:00+09:00,https://www.idaegu.co.kr/news/articleView.html?idxno=474476,https://www.idaegu.co.kr/news/articleView.html?idxno=474476
강아지아토피,[신흥재벌이 걸어온 길-김홍국 하림 회장] 2. 나폴레옹 정신으로 꾸준한...,하림펫푸드 더 리얼 라인업/하림 하림은 2017년 하림펫푸드를 론칭하고 강아지와 고양이 사료 '더 리얼'과... 푸디버디는 아토피가 있던 김 회장의 자녀에게 영감을 얻어 만든 브랜드다. 건강하고 믿을 수 있는 먹거리를...,2024-09-08 15:20:00+09:00,http://www.metroseoul.co.kr/article/20240908500282,http://www.metroseoul.co.kr/article/20240908500282
강아지아토피,"반려동물의 줄기세포 엑소좀 치료, 스프레이 타입 피부질환 치료에 효과...","최근 강아지와 고양이 등 반려동물의 질환을 치료하는 방법 중 엑소좀(Exosome) 치료에 대한 관심이 높아지고... 치료 범위로는 고양이 턱드름부터 아토피성 피부염, 피부염증 괴사된 피부, 긁거나 가려워하는 피부염...",2024-09-06 18:06:00+09:00,https://www.mediafine.co.kr/news/articleView.html?idxno=62166,https://www.mediafine.co.kr/news/articleView.html?idxno=62166
강아지아토피,"[Pangyo Interview] 피텐, 식물 추출물 활용한 어린이·반려동물·성인 가...","해당 제품은 스테로이드 사용 없이 가려움증과 아토피를 개선할 수 있는 대안으로 주목받으며, 6개국에 B2C... 이를 해결하기 위해 피텐은 강아지와 고양이의 가려움을 개선할 수 있는 '아토콩 안가렵게 미스트'를...",2024-08-29 09:54:00+09:00,https://kr.aving.net/news/articleView.html?idxno=1793289,https://kr.aving.net/news/articleView.html?idxno=1793289
강아지아토피,코로나19가 띄운 진단키트 산업...질병뿐 아니라 알레르기까지 진단,"장비 없이 혈액만 있으면 단 20분 만에 1ml의 혈액으로 강아지, 고양이, 진드기, 곰팡이, 복숭아, 땅콩을... 반려견도 탈모, 아토피, 충혈, 습진 같은 알레르기 질환이 있지만 말을 할 수 없으므로 증상으로 판단해야 하는데...",2024-08-21 11:34:00+09:00,https://n.news.naver.com/mnews/article/009/0005353233?sid=101,https://www.mk.co.kr/article/11097651
강아지아토피,"쌤아저씨 동물 병원, '유기견 대모' 배우 이용녀 만나다",김병우 원장이 선보인 닥터콜은 고양이 구내염과 강아지 아토피 등에 도움이 되는 콜라겐 영양제로 피부가 좋지 않거나 관절이 좋지 않은 케이스 및 면역력이 약한 강아지나 고양이에게 급여할 수 있는 영양제로 기호성이...,2024-08-08 17:00:00+09:00,http://www.biotimes.co.kr/news/articleView.html?idxno=16528,http://www.biotimes.co.kr/news/articleView.html?idxno=16528
강아지아토피,[송민형과 함께하는 '슬기로운 보호자생활'] 댕냥이도 아토피가 있나요...,강아지나 고양이를 치료할 때 단기간에 걸쳐 사용하거나 다른 약물들에 대해 전혀 반응을 보이지 않을 때 처방하는 경우가 많다. 다음으로는 항히스타민제 역시 많이 사용하게 되는데 사람의 경우 항히스타민제가 아토피나...,2024-07-28 19:42:00+09:00,http://www.kyeongin.com/main/view.php?key=20240729010003325,http://www.kyeongin.com/main/view.php?key=20240729010003325
강아지아토피,"그라스메디, 마크로젠과 손잡고 강아지 유전자 검사 서비스, '자유펫x마...","더불어 아토피, 백내장 등 진단 항목의 추가는 물론 질병에 대한 구체적인 정보 및 관리까지 도움을 주는 서비스로 발전시켜나갈 계획이라고 밝혔다. 이번 서비스 출시를 통해 그라스메디는 기존 의약외품, 건강기능식품...",2024-07-18 16:28:00+09:00,https://n.news.naver.com/mnews/article/008/0005065746?sid=101,http://news.mt.co.kr/mtview.php?no=2024071810510985817
강아지아토피,"프로티아, 말 위한 세계 최다 종류 알레르기 검사 키트 개발 완료","말에서 관찰되는 대표적인 알레르기 증상은 아토피성 피부염(Atopic dermatitis), 여름철 계절성 재발성... 비록 강아지나 고양이에 비하여 사육 두수는 크게 적으나 고가의 동물이고 말 소유주, 트레이너 사육자...",2024-07-12 08:27:00+09:00,https://www.newspim.com/news/view/20240712000057,https://www.newspim.com/news/view/20240712000057
강아지아토피,"[반려동물 건강이야기] 운동선수만 있는 줄 알았던 만두귀, 강아지·고양...","만두귀는 이개혈종이라는 또 다른 이름이 있으며 강아지와 고양이에게도 발생할 수 있다. 하지만... 외상이나 진드기 감염, 아토피, 알레르기 등 소양감을 유발하는 다른 질환이 문제 될 수도 있다. 또 쿠싱증후군처럼...",2024-07-06 09:32:00+09:00,http://www.k-health.com/news/articleView.html?idxno=73172,http://www.k-health.com/news/articleView.html?idxno=73172
강아지아토피,"영유아 위해 만들던 최고급 백신, 이제 쫑이가 맞는다","고양이나 강아지는 사람보다 항체가 잘 생기지 않고 생겨도 금방 사라지기 때문에 상대적으로 자주 백신을... ● 사람에게선 실패 치료제가 동물에게선 ‘히어로’ 반려동물 치료제 역시 습진, 아토피, 당뇨병에서 암...",2024-07-06 01:43:00+09:00,https://n.news.naver.com/mnews/article/020/0003574776?sid=101,https://www.donga.com/news/Economy/article/all/20240705/125794084/2
강아지아토피,국제학회에 소개된 국내 동물병원의 ‘고양이 CKD 줄기세포 치료 효과’,"24%, 아토피 등 피부질환 14%, 관절질환 8.5%, 췌장염/간부전 8.5% 순이었고, 반려묘는 신부전 44%, 구내염 22... 한편, 지난 5월에는 주정욱 원장이 오랜 시간 준비한 ‘강아지 IMHA 질환에 대한 줄기세포치료 효과’...",2024-07-05 08:52:00+09:00,https://www.dailyvet.co.kr/news/academy/217031,https://www.dailyvet.co.kr/news/academy/217031
강아지아토피,"""여기서도 블록버스터 나온다""…펫 신약 개발 나선 스타트업","이상래 아주대학교 의대 교수 겸 카이저바이오 대표는 ""사람이나 강아지, 고양이 등에서 질환의... 이를 기반으로 아토피, 퇴행성 관절염, 근감소증 치료제 등을 개발한다는 계획이다. 대웅제약의 자회사인 대웅펫에서...",2024-06-26 07:00:00+09:00,https://n.news.naver.com/mnews/article/008/0005055534?sid=101,http://news.mt.co.kr/mtview.php?no=2024062117421025400
강아지아토피,"침구·유통업계, 경쟁력 강화 나선다",특히 이 제품은 아토피와 새집증후군의 주 원인인 포름알데히드가 없는 제품이며 화재가 나도 유해가스를... 깜자는 귀여운 표정이 특징인 강아지 캐릭터로 카카오톡 메신저 등에서 1020세대를 중심으로 인기를 얻고...,2024-06-18 09:32:00+09:00,https://www.asiatoday.co.kr/view.php?key=20240618010009176,https://www.asiatoday.co.kr/view.php?key=20240618010009176
강아지아토피,"자꾸 발 쩝쩝, 강아지 '발사탕' 행동 어떻게…""야단치지 마세요""","""우리 토토 또 발사탕 빠네~ 그만하자."" 강아지가 자기 발을 쩝쩝거리며 핥는 행동을 '발사탕 빤다'고 부른다.... 만약 알레르기성 혹은 아토피성 피부염에 의한 가려움증 때문이라면 수의사 상담을 통한 약물 치료가 도움이...",2024-06-18 09:00:00+09:00,https://n.news.naver.com/mnews/article/421/0007607055?sid=103,https://www.news1.kr/articles/5449630
강아지아토피,"아이비, 이사한 새 집 공개..""떠돌이 생활 끝, 새집증후군에 아토피 생...","새집 증후군 때문에 아토피 생길 것 같다""며 새로 이사한 집의 인테리어를 소개했다. 현관 바닥을 보여주며... 아이비는 ""강아지들과 같이 잔다. 새벽에 화장실을 왔다갔다 해서 문을 닫고 자지 않는다'라고 말했다. 끝으로...",2024-06-11 14:53:00+09:00,https://m.entertain.naver.com/article/112/0003702439,http://biz.heraldcorp.com/view.php?ud=202406111403048256116_1
강아지아토피,"""멧 갈라는 가라, 이젠 '펫 갈라'""… 반려견 '옷 입히기' 팁 있을까?",지난 20일(현지시각) 미국 뉴욕 AKC 강아지 박물관에서 반려견 패션쇼 '펫 갈라'가 열렸다. 펫 갈라는 뉴욕... 화학 섬유로 만들어진 옷은 색깔이나 디자인이 보기 좋을 수 있으나 알레르기나 아토피의 원인이 되거나 본래...,2024-05-29 10:56:00+09:00,https://n.news.naver.com/mnews/article/346/0000075305?sid=103,https://health.chosun.com/site/data/html_dir/2024/05/29/2024052900989.html
강아지아토피,"메리츠화재, '반려동물 20세 시대' 의료복지 강화 앞장","<사진제공=메리츠화재> 견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는... 소형견의 50%는 슬개골 탈구를 겪고, 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과...",2024-05-28 15:10:00+09:00,http://www.00news.co.kr/news/articleView.html?idxno=86122,http://www.00news.co.kr/news/articleView.html?idxno=86122
강아지아토피,"""우리 댕댕이 20년 함께'...메리츠화재, 반려동물 의료복지 챙긴다","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인... 아토피와 심장병, 관절염 등 만성 질환의 경우 평생 관리가 필요하기 때문에 치료비 부담은 더 커진다. 이러한...",2024-05-28 09:02:00+09:00,https://www.greened.kr/news/articleView.html?idxno=314671,https://www.greened.kr/news/articleView.html?idxno=314671
강아지아토피,"메리츠화재, 반려동물 의료복지 캠페인 진행","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 17:28:00+09:00,https://daily.hankooki.com/news/articleView.html?idxno=1088313,https://daily.hankooki.com/news/articleView.html?idxno=1088313
강아지아토피,"메리츠화재, '견생묘생 20년' 캠페인…농협, 저출생 극복 '아이희망적금...","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인... 아토피와 심장병, 관절염 등 만성질환의 경우 평생 관리가 필요하기 때문에 치료비 부담은 더 커진다. 보험이라는...",2024-05-27 17:28:00+09:00,http://www.sisaon.co.kr/news/articleView.html?idxno=161343,http://www.sisaon.co.kr/news/articleView.html?idxno=161343
강아지아토피,"메리츠화재, '견생묘생 20년' 캠페인 ""반려동물 장수 기원""","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 17:06:00+09:00,https://www.ekoreanews.co.kr/news/articleView.html?idxno=73568,https://www.ekoreanews.co.kr/news/articleView.html?idxno=73568
강아지아토피,"메리츠화재, ‘견생묘생 20년 캠페인’으로 반려동물 의료복지 강화한다","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 30%는 아토피, 25%는 암에 걸리는 것으로 알려졌다. 반려동물도 평균 수명이 길어지면서 사람과 유사한...",2024-05-27 16:42:00+09:00,http://www.segyebiz.com/newsView/20240527514784?OutUrl=naver,http://www.segyebiz.com/newsView/20240527514784?OutUrl=naver
강아지아토피,"“반려동물도 실손보험 필요”…메리츠화재, ‘견생묘생 20년’ 캠페인...","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을 경험하는 것으로...",2024-05-27 16:16:00+09:00,https://n.news.naver.com/mnews/article/117/0003835216?sid=103,https://mydaily.co.kr/page/view/2024052716145986390
강아지아토피,"메리츠화재, 펫보험 1위 굳히나…'견생묘생 20년' 캠페인","'견생'(강아지의 일생)과 '묘생'(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인... 메리츠화재 관계자는 ""아토피와 심장병, 관절염 등 만성 질환의 경우 평생 관리가 필요하기 때문에 치료비 부담이...",2024-05-27 16:16:00+09:00,https://n.news.naver.com/mnews/article/586/0000079419?sid=101,http://www.sisajournal.com/news/articleView.html?idxno=291978
강아지아토피,"메리츠화재, 반려동물 의료복지 강화 '견생묘생 20년' 캠페인","메리츠화재는 견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아... 해외 연구자료와 메리츠화재에 따르면 소형견의 50%는 슬개골 탈구를 겪고 반려동물 30%는 아토피, 25%는 암에...",2024-05-27 15:52:00+09:00,http://www.bizwnews.com/news/articleView.html?idxno=83250,http://www.bizwnews.com/news/articleView.html?idxno=83250
강아지아토피,메리츠화재 '견생묘생 20년' 캠페인 전개,"메리츠화재는 견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아... 반려동물이 경험하는 아토피와 심장병, 관절염 등 만성 질환의 경우 평생 관리가 필요해 치료비용 부담이...",2024-05-27 15:52:00+09:00,https://www.koreaittimes.com/news/articleView.html?idxno=131720,https://www.koreaittimes.com/news/articleView.html?idxno=131720
강아지아토피,"메리츠화재, '견생묘생 20년' 캠페인 진행","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 15:14:00+09:00,http://www.dailyimpact.co.kr/news/articleView.html?idxno=117002,http://www.dailyimpact.co.kr/news/articleView.html?idxno=117002
강아지아토피,"메리츠화재, 반려동물 의료복지 챙긴다…'견생묘생 20년' 캠페인 실시","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 아토피와 심장병, 관절염 등 만성 질환의 경우 평생 관리가 필요하기 때문에 치료비 부담은 더 커진다....",2024-05-27 14:58:00+09:00,https://www.dailysmart.co.kr/news/articleView.html?idxno=87869,https://www.dailysmart.co.kr/news/articleView.html?idxno=87869
강아지아토피,"메리츠화재, 반려동물 의료복지 위한 ‘견생묘생 20년’ 캠페인 진행","메리츠화재는 견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아... 아토피와 심장병, 관절염 등 만성 질환의 경우 평생 관리가 필요하기 때문에 치료비 부담은 더 커진다....",2024-05-27 14:40:00+09:00,http://www.insnews.co.kr/design_php/news_view.php?num=79112&firstsec=1&secondsec=13,http://www.insnews.co.kr/design_php/news_view.php?num=79112&firstsec=1&secondsec=13
강아지아토피,"'견생묘생 20년'…메리츠화재, 반려동물 의료복지 캠페인 시작","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 14:16:00+09:00,http://www.fins.co.kr/news/articleView.html?idxno=100821,http://www.fins.co.kr/news/articleView.html?idxno=100821
강아지아토피,"메리츠화재, 견생묘생 20년 캠페인 진행…반려동물 의료복지 챙긴다","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 14:15:00+09:00,https://n.news.naver.com/mnews/article/119/0002833681?sid=101,https://www.dailian.co.kr/news/view/1365295/?sc=Naver
강아지아토피,"메리츠화재 ""강아지·고양이 건강 우리가 챙겨요""","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을 경험하는 것으로...",2024-05-27 14:05:00+09:00,https://n.news.naver.com/mnews/article/079/0003899023?sid=101,https://www.nocutnews.co.kr/news/6150897?utm_source=naver&utm_medium=article&utm_campaign=20240527020325
강아지아토피,"메리츠화재, ‘견생묘생 20년’ 캠페인 전개","메리츠화재는 견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아... 반려동물이 경험하는 아토피와 심장병, 관절염 등 만성 질환의 경우 평생 관리가 필요해 치료비용 부담이...",2024-05-27 13:40:00+09:00,https://www.ceoscoredaily.com/page/view/2024052710232841533,https://www.ceoscoredaily.com/page/view/2024052710232841533
강아지아토피,"메리츠화재 ""반려동물 의료복지 앞장"" '견생묘생 20년'' 캠페인",견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 아토피∙심장병∙관절염 등 만성 질환의 경우 평생 관리가 필요하기 때문에 치료비 부담은 더 커진다....,2024-05-27 11:52:00+09:00,https://www.catchnews.kr/news/articleView.html?idxno=92971,https://www.catchnews.kr/news/articleView.html?idxno=92971
강아지아토피,"메리츠화재, '견생묘생 20년' 캠페인 전개…반려동물 의료복지 강화 목...","이른바 견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인... 또 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 11:34:00+09:00,https://www.newsquest.co.kr/news/articleView.html?idxno=224213,https://www.newsquest.co.kr/news/articleView.html?idxno=224213
강아지아토피,"메리츠화재, 반려동물 의료복지 챙긴다…'견생견묘 20년' 캠페인 시작","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을 경험하는...",2024-05-27 11:20:00+09:00,http://www.wolyo.co.kr/news/articleView.html?idxno=240916,http://www.wolyo.co.kr/news/articleView.html?idxno=240916
강아지아토피,KB손해보험·메리츠화재·NH농협손해보험 外 [Daily Pick 보험],"견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을 경험하는...",2024-05-27 11:20:00+09:00,https://www.ngetnews.com/news/articleView.html?idxno=506619,https://www.ngetnews.com/news/articleView.html?idxno=506619
강아지아토피,"메리츠화재, 반려동물 평균수명 20년 시대 맞아 캠페인 시작","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 11:17:00+09:00,https://n.news.naver.com/mnews/article/243/0000059992?sid=101,https://economist.co.kr/article/view/ecn202405270006
강아지아토피,"""한 번에 감당할 수 있습니까""…반려동물 20세시대","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을 경험하는 것으로...",2024-05-27 11:03:00+09:00,https://n.news.naver.com/mnews/article/215/0001163706?sid=101,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202405270069&t=NN
강아지아토피,"메리츠화재, '견생묘생 20년' 캠페인 진행","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 11:00:00+09:00,https://www.startuptoday.co.kr/news/articleView.html?idxno=301982,https://www.startuptoday.co.kr/news/articleView.html?idxno=301982
강아지아토피,"메리츠화재, 반려동물 의료복지 챙긴다…'견생묘생 20년' 캠페인...수의...","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 10:44:00+09:00,http://www.popcornnews.net/news/articleView.html?idxno=60488,http://www.popcornnews.net/news/articleView.html?idxno=60488
강아지아토피,"메리츠화재, 반려동물 의료복지 강화 캠페인 전개","‘견생 20세’, ‘묘생 20세’ 등 주요 표어에는 견생(강아지의 일생), 묘생(고양이의 일생)이 20세 이상... 또 반려동물 중 30%는 아토피, 25%는 암에 걸리는 등 수명이 길어지면서 사람과 유사한 질환에 노출되는 것으로...",2024-05-27 10:42:00+09:00,https://www.ajunews.com/view/20240527103537138,https://www.ajunews.com/view/20240527103537138
강아지아토피,"[보험풍향계] KB손보, 보험 MBTI 서비스… 고객 맞춤형 보장","강아지와 고양이의 수명이 평균 20세 이상 이어질 수 있도록 바라는 마음을 담아 메인 슬로건을 ‘견생... 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을 경험하는 것으로...",2024-05-27 10:30:00+09:00,http://www.g-enews.com/ko-kr/news/article/news_all/202405271021519799658ae4d6a0_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202405271021519799658ae4d6a0_1/article.html
강아지아토피,"‘펫보험 1위’ 메리츠화재, 반려동물 의료복지 캠페인 앞장","견생(강아지의 일생)과 묘생(고양이의 일생)이 평균 20세 이상 이어지도록 바라는 마음을 담아 메인 슬로건을... 반려동물 30%는 아토피, 25%는 암에 걸리는 등 평균 수명이 길어지면서 사람과 유사한 다양한 질환을...",2024-05-27 10:16:00+09:00,https://n.news.naver.com/mnews/article/082/0001271707?sid=101,https://www.busan.com/view/busan/view.php?code=2024052710153651361
